,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
9338,0x239ef,CUS_0x1709,February,,48,678-22-5579,Developer,65945.7,5486.4749999999985,5,7,8,0,,1,5_,8.07,1.0,Good,215.05,29.05180396107159,18 Years and 2 Months,No,0.0,365.5019305930774,Low_spent_Large_value_payments,453.1455694069225,Good
9339,0xdc09,CUS_0xb734,August,Habboushg,49,021-51-1139,Manager,107512.29,8809.3575,4,5,10,3,"Student Loan, Auto Loan, and Student Loan",12,11,10.39,4.0,Good,1325.35,32.95482278395682,19 Years and 5 Months,No,205.58996425571175,436.13669663138677,Low_spent_Small_value_payments,529.2090891129017,Standard
9340,0xf02e,CUS_0x9867,May,Nishantz,32,684-17-4210,Architect,104506.98,8986.915,5,1,3,4,"Not Specified, Mortgage Loan, Personal Loan, and Home Equity Loan",9,,10.61,2.0,Good,684.55,29.62866805052534,33 Years and 5 Months,No,340.1049572228566,797.3092554166244,Low_spent_Large_value_payments,31.277287360518926,Good
9341,0x18c96,CUS_0x5135,January,Damouni Noelg,54,#F%$D@*&8,Scientist,31199.43,2800.9525,3,5,8,4,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",11,10,2.93,,_,1399.03,32.742375288789376,26 Years and 10 Months,No,55.57160667369293,171.38058252963532,High_spent_Small_value_payments,313.14306079667176,Poor
9342,0x10058,CUS_0x3d6c,March,Jaisinghanij,30,815-82-2603,Media_Manager,43894.24,,4,7,16,4,"Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",6,13,12.69,3.0,Standard,1422.84,23.79351498923905,32 Years and 3 Months,Yes,142.96344781536104,91.42163066412957,High_spent_Large_value_payments,374.7002548538427,Standard
9343,0x449a,CUS_0x39a6,January,Fergusf,15,#F%$D@*&8,Manager,49441.62,4419.135,9,10,15,5,"Personal Loan, Mortgage Loan, Not Specified, Student Loan, and Mortgage Loan",50,17,23.1,7.0,Bad,3119.6,29.05949065263556,,Yes,176.48402845591357,322.0267661738968,Low_spent_Small_value_payments,233.4027053701897,Standard
9344,0x43b0,CUS_0x1a3b,July,Victoria Thiebergerh,16,173-00-2847,Entrepreneur,33082.87,2785.9058333333337,5,3,12,4,"Payday Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",17,16,14.4,12.0,_,576.44,30.743444157758056,,Yes,78.16490662396734,206.00579791213988,Low_spent_Large_value_payments,264.41987879722615,Standard
9345,0xa581,CUS_0x1367,April,Caroline Valetkevitchi,45,434-08-1310,Engineer,142635.52,11708.293333333331,0,5,12,3,"Personal Loan, Auto Loan, and Mortgage Loan",15,10,8.45,0.0,Good,462.69,34.19058907445347,20 Years and 7 Months,No,308.4094298147262,142.65352250099082,High_spent_Large_value_payments,959.7663810176164,Poor
9346,0x1a6fd,CUS_0x91e5,April,Nick Edwardsu,22_,748-77-6936,Journalist,12246.215,1181.517916666667,8,6,18,2,"Auto Loan, and Credit-Builder Loan",19,14,9.32,3.0,Standard,641.98,28.108690359760004,23 Years and 5 Months,Yes,13.783562696332645,49.88351795597498,Low_spent_Medium_value_payments,334.48471101435905,Standard
9347,0xe649,CUS_0x8a68,April,,40,292-69-2215,Media_Manager,44456.6_,3628.7166666666662,4,3,6,2,"Student Loan, and Not Specified",2,14,2.25,4.0,Good,1181.27,36.22047774956613,17 Years and 1 Months,No,43.84825710628783,36.690213079862865,High_spent_Large_value_payments,522.333196480516,Standard
9348,0x1a6b5,CUS_0x977,April,Gregx,17,351-31-3210,Lawyer,62295.76,5302.3133333333335,10,5,22,7,"Not Specified, Personal Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, Personal Loan, and Auto Loan",31,19,25.67,8.0,Bad,2907.14,29.34718512253208,10 Years and 10 Months,Yes,3177.0,243.9475967086005,Low_spent_Small_value_payments,272.4364780502565,Poor
9349,0x434e,CUS_0x81f1,May,,32,790-89-0831,Lawyer,62757.12,5033.76,8,8,18,9,"Student Loan, Mortgage Loan, Student Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",52,22,26.92,12.0,_,3754.18,26.97335365263444,5 Years and 11 Months,Yes,467.8454156770467,121.3725621886617,High_spent_Large_value_payments,154.15802213429168,Standard
9350,0xbed0,CUS_0x6799,March,Lisa Baertleinb,25,572-41-8270,Architect,49215.3,3962.275,5,3,20,5,"Auto Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",16,9,13.59,5.0,Standard,2653.33,37.32023774239961,19 Years and 5 Months,Yes,158.37093133524613,32.42757407652765,High_spent_Large_value_payments,445.42899458822615,Poor
9351,0x6a1f,CUS_0x6da3,June,Pattanaikg,18,855-09-6351,Engineer,58961.86,4900.488333333334,2,3,8,0,,9,3,9.06,3.0,_,75.14,38.20333899197512,33 Years and 1 Months,No,0.0,639.8000369730843,Low_spent_Small_value_payments,140.24879636024912,Standard
9352,0x119f4,CUS_0x4274,July,Tim Hephera,21,#F%$D@*&8,Engineer,132174.64,10999.553333333335,3,1168,6,1,Home Equity Loan,14,3,9.77,2.0,Good,898.45,28.703730798840624,32 Years and 11 Months,No,95.09938772165044,160.08876892150582,High_spent_Medium_value_payments,1094.7671766901774,Standard
9353,0x15b48,CUS_0x70ea,March,Giannoneo,37,907-18-5099,Architect,14679.83,1183.319166666667,10,10,18,6,"Not Specified, Student Loan, Student Loan, Student Loan, Student Loan, and Student Loan",21,15,8.88,8.0,Bad,1784.88,32.28578335364041,8 Years and 0 Months,Yes,71.2976375186154,55.82544589100175,Low_spent_Medium_value_payments,271.2088332570495,Poor
9354,0xcd42,CUS_0x67bc,May,Prakash Chakravartif,26,872-34-3009,Writer,12255.61,868.3008333333332,8,6,19,2,"Mortgage Loan, and Auto Loan",19,,8.23,5.0,_,494.31,36.748342646274274,,Yes,11.637322964619509,87.52395092238459,Low_spent_Medium_value_payments,267.66880944632925,Standard
9355,0xaed2,CUS_0xc4a7,January,Tarmoz,35,009-76-0533,Accountant,104045.91,8718.4925,5,7,9,2,"Student Loan, and Mortgage Loan",19,9,18.61,6.0,Standard,1.33,39.21434132163711,19 Years and 5 Months,Yes,93.709234474788,184.52699685411181,!@9#%8,833.6130186711003,Standard
9356,0x14401,CUS_0x5c1c,August,Sineadx,44,584-91-0882,Writer,17794.505,1340.8754166666668,5,4,8,0_,,13,4,7.06,2.0,Good,84.02,37.73161307371919,31 Years and 4 Months,NM,0.0,__10000__,Low_spent_Small_value_payments,280.03643733668963,Poor
9357,0x4170,CUS_0x3383,July,Diane Bartzv,31,407-85-2454,Scientist,148990.16,12474.846666666665,3,7,3,3,"Personal Loan, Auto Loan, and Credit-Builder Loan",12,6,8.65,2.0,Good,407.6,34.739798393073976,29 Years and 5 Months,No,267.36596052619416,740.0403482536972,Low_spent_Medium_value_payments,520.0783578867754,Standard
9358,0x1f4d8,CUS_0xb675,March,Moonk,39,579-70-0511,Teacher,9436.415,550.3679166666667,7,9,28,8,"Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",15,17,12.59,7.0,_,3073.02,32.81694341617193,3 Years and 5 Months,NM,41.32276573373212,32.95912634762172,Low_spent_Small_value_payments,270.75489958531284,Poor
9359,0x9ac2,CUS_0x97b0,January,Jonathanz,31,361-41-1814,Mechanic,23635.39,2239.6158333333333,8,5,10,3,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",13,7,16.09,8.0,Standard,152.17,28.119086672298327,13 Years and 3 Months,Yes,46.91741254960999,72.81967957537748,Low_spent_Medium_value_payments,384.2244912083458,Standard
9360,0x18a64,CUS_0x6e8d,March,Sinead Cruises,36,220-96-8558,Manager,40341.38,3196.5591420792157,6,6,4,3,"Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",6,18,5.79,1.0,Good,1263.68,33.89232114283357,21 Years and 5 Months,NM,275.70410869833887,47.07296692196238,High_spent_Medium_value_payments,488.0236156338161,Good
9361,0x180d9,CUS_0x40c,August,Joank,46_,092-31-4708,Lawyer,20884.58,1855.381666666667,6,6,15,-100,Home Equity Loan,15,12,16.15,4.0,Standard,22.45,33.206875810184464,24 Years and 3 Months,Yes,12.480008351295863,62.09113328539782,High_spent_Medium_value_payments,360.967025029973,Standard
9362,0x1346b,CUS_0x80b7,February,Ernestl,14,739-39-9305,Architect,62646.42,5440.535,6,4,29,3,"Personal Loan, Auto Loan, and Not Specified",12,14,13.44,12.0,Standard,2159.47,35.31189294030554,9 Years and 10 Months,Yes,83.82403566642373,279.12392682434404,High_spent_Small_value_payments,441.10553750923225,Poor
9363,0x9cfb,CUS_0xcda,June,Bill Berkroth,49,222-08-8611,Teacher,33153.69,2625.300546042723,4,5,1,1_,Auto Loan,4,1,7.37,4.0,Good,565.94,32.618056178468585,26 Years and 4 Months,No,404.02516902878665,321.56158260414435,Low_spent_Small_value_payments,248.80095232434627,Good
9364,0xb011,CUS_0xa7e1,August,Harryb,23,894-16-1581,Musician,44006.56,3432.213333333333,3,3,7,2,"Payday Loan, and Student Loan",3,2,3.96,3.0,_,186.6,25.59845012248019,,No,36.80825111599717,303.77127774165706,Low_spent_Small_value_payments,292.6418044756791,Standard
9365,0x1c057,CUS_0x6312,February,Selyukhy,34,524-43-3739,Media_Manager,31780.12,2473.3433333333332,10,6,24,4,"Auto Loan, Credit-Builder Loan, Student Loan, and Auto Loan",59,20,6.9,10.0,Bad,1963.21,26.6652987856873,8 Years and 6 Months,Yes,60347.0,86.16271824903646,High_spent_Medium_value_payments,339.5711350423964,Poor
9366,0x16d33,CUS_0x2240,June,Stellav,28,617-35-4690,Media_Manager,14089.595,1350.1329166666667,4,7,12,2,"Debt Consolidation Loan, and Personal Loan",11,18,9.68,6.0,_,586.69,29.87058671075877,11 Years and 2 Months,Yes,13.369253820088865,155.09634677418737,Low_spent_Small_value_payments,256.5476910723904,Standard
9367,0x25c58,CUS_0x965d,March,Nate Raymondv,37,717-35-0735,Doctor,96048.0,,3,4,6,2,"Home Equity Loan, and Payday Loan",8,,7.94,1.0,Good,875.35,32.73268588716413,16 Years and 4 Months,No,156.92647043681208,__10000__,High_spent_Medium_value_payments,787.3083817716616,Good
9368,0x14a0c,CUS_0x502c,July,Huwu,32,723-08-5344,Lawyer,45917.0,3714.416666666666,4,7,7,1,Payday Loan,13,9,11.01,4.0,_,170.33,33.025668095992444,31 Years and 4 Months,Yes,25.73479098063905,290.4110914204092,Low_spent_Small_value_payments,345.29578426561835,Standard
9369,0x1ab7e,CUS_0xb066,May,Xizew,20,#F%$D@*&8,Engineer,40702.96,,6,6,32,5,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",36,21,25.82,10.0,Bad,2667.87,36.41416445520765,6 Years and 8 Months,Yes,110.1978582739481,208.97542540264752,High_spent_Small_value_payments,294.51804965673773,Standard
9370,0x321b,CUS_0xa9b4,June,Christiaanh,36,533-99-1412,Developer,36722.84,2820.236666666666,6,5,10,4,"Personal Loan, Home Equity Loan, Mortgage Loan, and Personal Loan",7,9,11.68,1.0,Good,409.3,39.18572606159271,15 Years and 7 Months,No,122.32008687664838,133.15600603260907,Low_spent_Small_value_payments,316.54757375740917,Poor
9371,0x10b14,CUS_0x26b1,March,Wanfenga,42,071-50-1701,Architect,160052.2,13580.683333333334,4,1,10,2,"Not Specified, and Student Loan",0,8_,0.51,7.0,Good,1118.35,28.369144159101573,21 Years and 6 Months,No,207.8648074833567,307.70171115842066,High_spent_Large_value_payments,1082.5018146915563,Good
9372,0x27b1,CUS_0x2484,April,,19,781-29-3684,Musician,29625.82,2559.818333333333,3,4,11,4,"Personal Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",27,16,17.74,,Standard,1042.61,36.686751791101926,6 Years and 8 Months,Yes,92.11623115792368,215.86842396464584,Low_spent_Medium_value_payments,227.99717821076374,Standard
9373,0x1b97,CUS_0x567b,February,Marilynj,54,542-44-1751,Manager,80396.86,6623.738333333334,5,7,9,-100,,8,11,10.47,0.0,Good,1357.54,37.808974243311795,26 Years and 6 Months,No,0.0,482.11425724040186,Low_spent_Large_value_payments,450.2595760929317,Good
9374,0x1a60a,CUS_0x9041,January,,27,176-81-9555,Developer,38726.47,3467.205833333333,0,4,10,0,,8,11,1.59,4.0,_,259.59,26.11301653784812,22 Years and 1 Months,No,0.0,97.1270522207876,Low_spent_Medium_value_payments,529.5935311125457,Good
9375,0x17598,CUS_0xa505,July,Jonathan Stempelz,42,959-35-8150,Engineer,34899.22,2764.268333333333,10,5,15,3,"Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",41,12,12.22,11.0,Standard,2103.76,28.119840780618247,8 Years and 2 Months,NM,78.96767711933936,157.76241224927617,High_spent_Small_value_payments,299.6967439647178,Standard
9376,0x428c,CUS_0x646,March,Alistair Barrg,53,758-52-6298,Scientist,85875.8,,1,5,4,2,"Home Equity Loan, and Personal Loan",6,3,5.77,3.0,Good,651.09,39.008264878192016,23 Years and 0 Months,NM,110.58736229894856,464.08807762233073,Low_spent_Medium_value_payments,430.9562267453875,Standard
9377,0x12768,CUS_0x2958,July,Lucia Mutikaniv,19,571-79-5091,Teacher,130045.95,11053.1625,5,1,3,3,"Payday Loan, Personal Loan, and Student Loan",3,,9.99,4.0,Good,689.42,25.129574922213912,19 Years and 11 Months,No,237.022079809697,1478.5985778838574,Low_spent_Small_value_payments,,Good
9378,0x1ab71,CUS_0x7430,April,Angelan,20,623-69-0437,Journalist,16380.17,,4,5,8,0,,27,12,9.58,2.0,Standard,996.18,34.297708301431484,19 Years and 5 Months,No,0.0,110.87847159907824,Low_spent_Medium_value_payments,313.2229450675884,Standard
9379,0x197e4,CUS_0x4edc,March,Katya Wachtelj,23,237-56-3090,Architect,66693.51,5572.7925,8,5,8,4,"Payday Loan, Not Specified, Debt Consolidation Loan, and Mortgage Loan",20,,2.88,1.0,Good,278.35,41.55183428328327,26 Years and 6 Months,No,132.64923578919206,74.11827383094474,High_spent_Large_value_payments,590.5117403798631,Good
9380,0x58d2,CUS_0x7cea,May,Ashleyw,31,656-90-5495,_______,30979.28,2367.6066666666666,484,3,22,7,"Personal Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Payday Loan, Personal Loan, and Home Equity Loan",18,16,9.75,5.0,Standard,1317.34,37.0301968695244,14 Years and 7 Months,Yes,177.3730333213945,62.833779422671,High_spent_Small_value_payments,256.55385392260115,Poor
9381,0x13d6b,CUS_0x3873,February,,41,567-29-7175,Media_Manager,74961.78,6492.815,1,3,11,2,"Personal Loan, and Debt Consolidation Loan",19,9,7.41,0.0,Good,245.46,27.327109889858068,27 Years and 0 Months,No,70.89350395761144,79.83988227637293,High_spent_Large_value_payments,738.5481137660158,Good
9382,0x11fe8,CUS_0x805b,July,,45,511-47-4198,Journalist,37618.3,3285.8583333333336,4,7,3,3,"Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",14,5,0.85,4.0,_,821.6,23.27598777166954,31 Years and 1 Months,No,79.9390179626833,104.33778287167637,High_spent_Medium_value_payments,394.3090324989737,Good
9383,0x11768,CUS_0x470e,March,Lynch Arunab,40,402-32-6834,Media_Manager,15723.515,,6,7,4813,2,"Home Equity Loan, and Student Loan",30,20,17.98,12.0,Standard,700.2,31.579224571074807,22 Years and 5 Months,Yes,20.89883028417313,34.459592564514686,Low_spent_Large_value_payments,331.97086881797884,Standard
9384,0x7cda,CUS_0x868a,January,Cheex,35_,005-96-9911,Scientist,18214.24,1594.8533333333337,5,7,20,3,"Home Equity Loan, Student Loan, and Not Specified",22,19,4.91,1.0,_,1079.55,34.22639387775841,30 Years and 9 Months,No,23.67297843331018,108.24050684963085,Low_spent_Small_value_payments,317.5718480503923,Standard
9385,0x1bc12,CUS_0x4a78,January,,34,383-45-6241,Architect,17785.93,1684.1608333333334,3,7,1,2,"Debt Consolidation Loan, and Auto Loan",8,10,1.74,2.0,Good,849.81,38.40076517988457,25 Years and 9 Months,No,14.921846853149988,61.62558696562399,High_spent_Medium_value_payments,341.86864951455937,Standard
9386,0x1599d,CUS_0x40be,August,Peter Rudegeairx,39,535-60-3557,Mechanic,23923.54,,4,7,15,4,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",26,12,11.46,1.0,Standard,877.44,34.63795950571705,,No,78.25312441831224,44.446350106311215,High_spent_Medium_value_payments,300.2633588087099,Standard
9387,0x8538,CUS_0xa201,July,Busvinea,22,926-53-0959,Scientist,104994.57,,7,4,9,3,"Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",19,10,12.2,1.0,Standard,536.97,29.367412797571408,30 Years and 5 Months,Yes,187.30441897688345,428.85907199267837,Low_spent_Small_value_payments,537.3912590304383,Standard
9388,0x208c8,CUS_0xb079,July,Aruna Viswanathao,45,413-68-2214,Mechanic,78570.64,6425.553333333332,6,7,22,9,"Student Loan, Not Specified, Student Loan, Personal Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, and Personal Loan",53,18,22.65,12.0,_,2627.87,23.443139082104203,1 Years and 10 Months,Yes,449.88873066708135,569.9475867677974,Low_spent_Large_value_payments,,Poor
9389,0x24e5f,CUS_0x6a81,February,Gardneri,31,097-10-6675,Journalist,21403.175,1625.5979166666666,5,3,6,0,,13,-2,6.79,3.0,Good,1348.1,37.32116114331282,30 Years and 8 Months,No,0.0,56.21704704401733,Low_spent_Medium_value_payments,386.3427446226494,Standard
9390,0x10553,CUS_0x99b,June,Karen Freifeldo,20,373-66-6828,Media_Manager,71522.2,6107.1833333333325,7,8,28,6,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Student Loan",54,,28.04,12.0,Bad,3683.98,24.451336877818125,13 Years and 8 Months,Yes,244.42007380310497,573.1393479402477,Low_spent_Medium_value_payments,73.15891158998056,Standard
9391,0x373f,CUS_0x5718,February,Sumantax,34,888-84-4641,Media_Manager,15688.25,1447.354166666667,4,7,12,2,"Personal Loan, and Credit-Builder Loan",1,13,3.34,3.0,Standard,1029.41,35.046559838574204,18 Years and 6 Months,Yes,19.371722393152822,125.60115357111502,Low_spent_Small_value_payments,289.7625407023988,Standard
9392,0x1a932,CUS_0x98d4,May,Barkinl,32,784-94-1164,Manager,157814.32,,4,5,6,1,Student Loan,7,9,1.99,4.0,Good,411.89,30.841440907832364,32 Years and 7 Months,No,113.49321398786311,228.3052320914599,High_spent_Large_value_payments,1206.9208872540105,Good
9393,0x8bf4,CUS_0x6b49,March,Soyoungw,45,424-32-0755,Mechanic,31931.73,2652.9775,7,3,10,3,"Home Equity Loan, Personal Loan, and Payday Loan",5,18,8.16,0.0,Good,577.85,34.197672742176906,31 Years and 4 Months,No,77.81784184405257,187.4706293629281,Low_spent_Medium_value_payments,280.0092787930193,Good
9394,0x9173,CUS_0xae47,June,Tomk,7640_,368-25-5594,Doctor,68657.76,,6,4,16,-100,"Payday Loan, Auto Loan, Student Loan, Student Loan, Auto Loan, and Not Specified",6,12,11.06,9.0,Standard,1532.41,41.314736893937685,,Yes,282.67064734739336,104.12776726325406,High_spent_Large_value_payments,409.0495853893525,Poor
9395,0x122e4,CUS_0x57da,March,Ellen Freilichz,39,098-89-7391,_______,31407.1,2615.258333333333,7,7,29,8,"Personal Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,22,_,7.0,Bad,2949.79,22.11549023578742,6 Years and 4 Months,NM,115.20687324624404,,High_spent_Small_value_payments,239.70144061905617,Poor
9396,0x120e5,CUS_0xb2b5,August,Jessicau,32,824-84-8056,Mechanic,43985.8,3898.4833333333336,5,4,5,0,,6,19,5.56,3.0,Standard,715.46,26.826604251540083,25 Years and 5 Months,Yes,0.0,289.54317178023564,Low_spent_Small_value_payments,390.30516155309766,Standard
9397,0x1b75a,CUS_0x5d0f,May,Dolanr,42,#F%$D@*&8,Doctor,16287.14,1097.2616666666663,993,5,26,2,"Not Specified, and Personal Loan",9,17,17.39,6.0,Standard,1802.72,27.311222158138445,20 Years and 2 Months,NM,20.49047230035986,95.78975821104521,Low_spent_Small_value_payments,283.4459361552616,Poor
9398,0x2e05,CUS_0x4236,April,Noelq,52,114-87-5312,Media_Manager,20703.48,,3,6,2,1,Debt Consolidation Loan,8,7,8.57,4.0,_,965.09,36.82021351850511,29 Years and 2 Months,No,16.25873023144868,111.59792628463421,Low_spent_Large_value_payments,325.0723434839171,Standard
9399,0x1a2e1,CUS_0x1c31,August,Siebelti,25,737-71-8641,Musician,29669.28,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan, and Payday Loan",46,18,27.41,13.0,Bad,3055.13,33.545689150067446,11 Years and 3 Months,Yes,111.28820615967688,108.01064010299177,Low_spent_Small_value_payments,324.1451537373314,Poor
9400,0x16b6d,CUS_0x1890,August,"""Johnt",26,765-48-3540,Lawyer,20823.28,1473.273333333333,7,6,25,7,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",25,,23.59,12.0,_,2634.7,31.43110659171338,2 Years and 10 Months,Yes,85.86895831841197,99.05034938728384,!@9#%8,252.40802562763756,Poor
9401,0x8630,CUS_0x2e0f,March,,48,023-04-9631,Doctor,111940.64,9348.386666666667,3,7,5,1,Payday Loan,6,17,7.69,2.0,Standard,598.18,39.2739963971372,30 Years and 6 Months,No,90.87489068975364,204.97856397040604,High_spent_Large_value_payments,878.9852120065069,Standard
9402,0x23995,CUS_0xa9d1,August,Foo Yunw,29,958-68-5559,_______,20455.05,1959.5875,7,8,29,9,"Mortgage Loan, Not Specified, Mortgage Loan, Student Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Debt Consolidation Loan",26,17,1.14,13.0,Bad,1416.41,24.556755365270163,8 Years and 4 Months,Yes,92.9172564180523,130.32075880957822,!@9#%8,262.72073477236944,Poor
